id,focus,signal,slack,drag,confidence,score,lane,kind,invariant
g001,geometry span,67,32,18,68,194,watch,baseline,monotonic-signal
g002,atlas pressure,55,25,14,96,200,watch,edge,drag-penalty
g003,shader drift,53,59,34,87,175,watch,recovery,confidence-floor
g004,render budget,99,43,25,71,255,ship,negative,lane-boundary
g005,geometry span,82,73,43,25,163,watch,baseline,monotonic-signal
g006,atlas pressure,77,20,32,49,115,watch,edge,drag-penalty
g007,shader drift,34,66,28,66,154,watch,recovery,confidence-floor
g008,render budget,60,22,28,79,131,watch,negative,lane-boundary
g009,geometry span,76,72,29,90,270,ship,baseline,monotonic-signal
g010,atlas pressure,88,65,10,100,366,ship,edge,drag-penalty
g011,shader drift,97,29,44,66,142,watch,recovery,confidence-floor
g012,render budget,61,48,42,54,104,watch,negative,lane-boundary
g013,geometry span,91,60,15,95,337,ship,baseline,monotonic-signal
g014,atlas pressure,109,34,9,77,327,ship,edge,drag-penalty
g015,shader drift,78,23,29,73,159,watch,recovery,confidence-floor
g016,render budget,66,20,19,75,171,watch,negative,lane-boundary
g017,geometry span,107,56,16,38,300,ship,baseline,monotonic-signal
g018,atlas pressure,43,42,37,24,46,hold,edge,drag-penalty
g019,shader drift,59,37,28,21,101,watch,recovery,confidence-floor
g020,render budget,70,72,4,67,335,ship,negative,lane-boundary
g021,geometry span,79,22,14,95,241,ship,baseline,monotonic-signal
g022,atlas pressure,87,70,42,86,232,ship,edge,drag-penalty
g023,shader drift,95,26,15,70,252,ship,recovery,confidence-floor
g024,render budget,58,77,45,24,114,watch,negative,lane-boundary
g025,geometry span,43,61,41,48,92,hold,baseline,monotonic-signal
g026,atlas pressure,39,29,19,65,125,watch,edge,drag-penalty
g027,shader drift,85,51,10,78,310,ship,recovery,confidence-floor
g028,render budget,67,29,28,89,169,watch,negative,lane-boundary
g029,geometry span,62,56,17,99,267,ship,baseline,monotonic-signal
g030,atlas pressure,63,37,13,65,213,ship,edge,drag-penalty
g031,shader drift,67,30,13,53,195,watch,recovery,confidence-floor
g032,render budget,108,64,14,94,382,ship,negative,lane-boundary
g033,geometry span,96,48,37,76,216,ship,baseline,monotonic-signal
g034,atlas pressure,94,8,29,72,160,watch,edge,drag-penalty
g035,shader drift,52,25,27,74,120,watch,recovery,confidence-floor
g036,render budget,35,71,42,37,81,hold,negative,lane-boundary
g037,geometry span,30,27,36,23,-7,hold,baseline,monotonic-signal
g038,atlas pressure,75,77,14,20,268,ship,edge,drag-penalty
g039,shader drift,101,70,4,66,392,ship,recovery,confidence-floor
g040,render budget,117,34,43,94,224,ship,negative,lane-boundary
g041,geometry span,41,53,22,85,185,watch,baseline,monotonic-signal
g042,atlas pressure,50,65,13,69,247,ship,edge,drag-penalty
g043,shader drift,102,39,31,23,181,watch,recovery,confidence-floor
g044,render budget,44,28,41,47,27,hold,negative,lane-boundary
g045,geometry span,62,25,27,64,130,watch,baseline,monotonic-signal
g046,atlas pressure,31,61,42,77,93,hold,edge,drag-penalty
g047,shader drift,107,47,30,88,276,ship,recovery,confidence-floor
g048,render budget,60,42,26,98,198,watch,negative,lane-boundary
g049,geometry span,84,77,4,64,370,ship,baseline,monotonic-signal
g050,atlas pressure,100,27,37,52,158,watch,edge,drag-penalty
g051,shader drift,111,75,13,93,413,ship,recovery,confidence-floor
g052,render budget,32,31,44,75,25,hold,negative,lane-boundary
g053,geometry span,40,12,40,71,15,hold,baseline,monotonic-signal
g054,atlas pressure,48,66,40,73,141,watch,edge,drag-penalty
g055,shader drift,99,34,41,36,138,watch,recovery,confidence-floor
g056,render budget,84,56,22,22,214,ship,negative,lane-boundary
g057,geometry span,80,34,14,105,277,ship,baseline,monotonic-signal
g058,atlas pressure,38,61,12,65,215,ship,edge,drag-penalty
g059,shader drift,108,42,27,93,285,ship,recovery,confidence-floor
g060,render budget,103,35,21,84,276,ship,negative,lane-boundary
g061,geometry span,104,69,41,68,250,ship,baseline,monotonic-signal
g062,atlas pressure,108,53,31,22,220,ship,edge,drag-penalty
g063,shader drift,61,13,28,46,82,hold,recovery,confidence-floor
g064,render budget,49,30,7,63,193,watch,negative,lane-boundary
g065,geometry span,47,76,40,76,162,watch,baseline,monotonic-signal
