id,focus,signal,slack,drag,confidence,score,lane
l001,atlas pressure,35,33,6,25,137,watch
l002,shader drift,35,34,6,55,169,watch
l003,render budget,35,35,6,85,201,watch
l004,geometry span,35,36,18,25,95,hold
l005,atlas pressure,35,37,18,55,127,watch
l006,shader drift,35,38,18,85,159,watch
l007,render budget,35,39,34,25,37,hold
l008,geometry span,35,40,34,55,69,hold
l009,atlas pressure,35,41,34,85,101,watch
l010,shader drift,60,42,6,25,205,watch
l011,render budget,60,43,6,55,237,ship
l012,geometry span,60,44,6,85,269,ship
l013,atlas pressure,60,45,18,25,163,watch
l014,shader drift,60,46,18,55,195,watch
l015,render budget,60,47,18,85,227,ship
l016,geometry span,60,48,34,25,105,watch
l017,atlas pressure,60,32,34,55,103,watch
l018,shader drift,60,33,34,85,135,watch
l019,render budget,85,34,6,25,239,ship
l020,geometry span,85,35,6,55,271,ship
l021,atlas pressure,85,36,6,85,303,ship
l022,shader drift,85,37,18,25,197,watch
l023,render budget,85,38,18,55,229,ship
l024,geometry span,85,39,18,85,261,ship
l025,atlas pressure,85,40,34,25,139,watch
l026,shader drift,85,41,34,55,171,watch
l027,render budget,85,42,34,85,203,watch
